lon,lat,iron_oxide,ferrous,clay,ndvi,elevation,slope,curvature,twi,dist_um,label
121.67599675023348,-4.31128454307482,1.0141956,0.45972693,2.433687,0.85091585,415,3.828649,-18.0,11.754883534568778,0.0,0
121.61401299562922,-4.217141101299093,0.9713322,0.5309595,2.267416,0.8164728,69,7.9416757,-18.0,12.11905956047613,0.0,0
121.69504103425682,-4.301403074949505,1.0135823,0.4783634,2.3132126,0.8470603,494,15.590489,2.0,10.327121090604722,0.0,0
121.612216365061,-4.222530993003811,0.9531773,0.44502908,2.363235,0.8536961,132,14.883337,-1.0,10.375903234750316,0.0,0
121.54699867543393,-4.274812942539567,1.0297619,0.5780669,2.2187872,0.80637944,42,25.04593,-31.0,11.757435319956508,0.0,0
121.61850457204984,-4.202408730639533,1.1994919,0.6520079,1.9356301,0.7480315,91,15.526721,-24.0,10.33155505680969,0.0,0
121.63090132297069,-4.240137972572553,1.0031948,0.51792294,2.2180774,0.8096393,129,12.051036,47.0,15.956225607352437,0.0,0
121.69845463233646,-4.302301390233624,1.1413276,0.53593093,2.2150435,0.77879226,510,10.16517,16.0,12.378797267169212,0.0,0
121.59550770077637,-4.225764928026641,0.87931037,0.4748804,2.32674,0.84522,175,15.417597,-10.0,11.032081168330723,0.0,0
121.63880649747092,-4.242293929254441,0.97473997,0.51302606,2.222573,0.78649306,264,12.428563,7.0,10.563117959616422,0.0,0
